,0,1
9404,S12,player 1
9405,S6,Player 2
9406,D7,Player 2
9407,S13,Player 2
9408,S11,Player 2
9409,H10,player 1
9410,C13,player 1
9411,H12,player 1
9412,D12,Player 2
9413,S13,player 1
9414,C11,Player 2
9415,S13,Player 2
9416,C11,player 1
9417,D10,player 1
9418,C11,Player 2
9419,S11,Player 2
9420,Tie,Tie
9421,S13,Player 2
9422,C9,Player 2
9423,H13,player 1
9424,S13,Player 2
9425,C13,Player 2
9426,S6,Player 2
9427,S13,player 1
9428,D9,player 1
9429,C11,player 1
9430,C10,Player 2
9431,C5,player 1
9432,H11,Player 2
9433,S12,Player 2
9434,S12,player 1
9435,H7,player 1
9436,S7,Player 2
9437,C13,player 1
9438,D11,player 1
9439,C6,player 1
9440,S2,Player 2
9441,S8,Player 2
9442,H10,player 1
9443,C12,Player 2
9444,H12,player 1
9445,C4,player 1
9446,D8,Player 2
9447,H5,Player 2
9448,S12,Player 2
9449,D7,player 1
9450,D13,Player 2
9451,Tie,Tie
9452,S10,Player 2
9453,Tie,Tie
9454,C13,Player 2
9455,Tie,Tie
9456,D11,player 1
9457,S12,Player 2
9458,H10,player 1
9459,D13,player 1
9460,D13,player 1
9461,D11,player 1
9462,C4,Player 2
9463,S11,player 1
9464,D5,Player 2
9465,C7,Player 2
9466,H12,Player 2
9467,Tie,Tie
9468,Tie,Tie
9469,D5,Player 2
9470,H12,Player 2
9471,H8,Player 2
9472,C13,player 1
9473,Tie,Tie
9474,C3,Player 2
9475,S8,Player 2
9476,C3,player 1
9477,C11,player 1
9478,H7,player 1
9479,S9,Player 2
9480,D9,Player 2
9481,D13,Player 2
9482,H6,Player 2
9483,H11,Player 2
9484,H13,Player 2
9485,H7,Player 2
9486,D6,player 1
9487,S10,Player 2
9488,D4,Player 2
9489,C8,player 1
9490,C5,player 1
9491,H7,Player 2
9492,C12,player 1
9493,D12,player 1
9494,D9,player 1
9495,H2,player 1
9496,H12,Player 2
9497,D10,Player 2
9498,H8,player 1
9499,C12,Player 2
9500,S9,player 1
9501,C9,Player 2
9502,H13,Player 2
9503,S8,player 1
9504,S11,Player 2
9505,S10,Player 2
9506,S8,player 1
9507,H8,player 1
9508,D10,player 1
9509,Tie,Tie
9510,Tie,Tie
9511,S12,Player 2
9512,S13,player 1
9513,S7,Player 2
9514,C10,Player 2
9515,D13,player 1
9516,D5,player 1
9517,D9,Player 2
9518,C11,Player 2
9519,D6,Player 2
9520,H13,player 1
9521,C9,Player 2
9522,D13,player 1
9523,D6,player 1
9524,S4,Player 2
9525,C13,player 1
9526,C12,Player 2
9527,S4,player 1
9528,S12,Player 2
9529,D6,player 1
9530,C12,Player 2
9531,S8,player 1
9532,C10,Player 2
9533,D12,player 1
9534,C4,player 1
9535,H7,Player 2
9536,S5,player 1
9537,S7,Player 2
9538,S11,Player 2
9539,D13,Player 2
9540,Tie,Tie
9541,S10,player 1
9542,C12,player 1
9543,C7,player 1
9544,H13,player 1
9545,S13,Player 2
9546,D11,player 1
9547,H13,Player 2
9548,D11,Player 2
9549,H7,player 1
9550,D13,player 1
9551,S13,player 1
9552,S10,Player 2
9553,H10,player 1
9554,D2,Player 2
9555,C11,Player 2
9556,C5,Player 2
9557,D12,Player 2
9558,H3,Player 2
9559,S10,player 1
9560,S13,player 1
9561,D11,player 1
9562,D9,Player 2
9563,C11,Player 2
9564,H6,Player 2
9565,D13,Player 2
9566,C13,player 1
9567,S8,player 1
9568,D10,Player 2
9569,C7,player 1
9570,D9,Player 2
9571,H9,Player 2
9572,D12,Player 2
9573,S11,Player 2
9574,S9,Player 2
9575,D8,Player 2
9576,S6,player 1
9577,C4,player 1
9578,D12,player 1
9579,H9,player 1
9580,H12,Player 2
9581,S11,Player 2
9582,D13,Player 2
9583,D13,Player 2
9584,D5,player 1
9585,D10,player 1
9586,S5,Player 2
9587,C11,player 1
9588,C2,player 1
9589,S8,player 1
9590,C11,Player 2
9591,S11,player 1
9592,H7,player 1
9593,D7,player 1
9594,S3,Player 2
9595,D10,Player 2
9596,S8,Player 2
9597,Tie,Tie
9598,C8,Player 2
9599,H7,Player 2
9600,Tie,Tie
9601,S9,player 1
9602,H12,player 1
9603,D4,player 1
9604,D11,player 1
9605,S6,Player 2
9606,D10,player 1
9607,H3,player 1
9608,S13,Player 2
9609,C7,player 1
9610,S10,Player 2
9611,H11,player 1
9612,H8,Player 2
9613,S9,player 1
9614,H12,Player 2
9615,H7,player 1
9616,D13,player 1
9617,Tie,Tie
9618,H12,player 1
9619,D7,Player 2
9620,D11,Player 2
9621,C6,Player 2
9622,H11,Player 2
9623,S5,Player 2
9624,H9,player 1
9625,H4,Player 2
9626,H6,Player 2
9627,S9,Player 2
9628,S11,player 1
9629,D12,Player 2
9630,S13,player 1
9631,H13,Player 2
9632,H7,Player 2
9633,C11,Player 2
9634,D11,Player 2
9635,S13,player 1
9636,H5,Player 2
9637,S6,player 1
9638,H12,Player 2
9639,H11,Player 2
9640,S11,Player 2
9641,D13,Player 2
9642,H8,player 1
9643,S5,Player 2
9644,D10,Player 2
9645,S12,Player 2
9646,S13,player 1
9647,S11,Player 2
9648,D10,Player 2
9649,S12,Player 2
9650,H8,Player 2
9651,C11,player 1
9652,D13,Player 2
9653,H12,Player 2
9654,D9,player 1
9655,H4,player 1
9656,D7,Player 2
9657,C10,player 1
9658,H9,player 1
9659,C13,Player 2
9660,Tie,Tie
9661,H13,player 1
9662,S12,Player 2
9663,H7,Player 2
9664,C9,Player 2
9665,H11,player 1
9666,H7,player 1
9667,H13,Player 2
9668,D9,Player 2
9669,D10,player 1
9670,C13,player 1
9671,D4,Player 2
9672,H13,Player 2
9673,D9,Player 2
9674,S10,Player 2
9675,C11,Player 2
9676,S10,player 1
9677,H8,Player 2
9678,S8,Player 2
9679,H3,player 1
9680,S11,player 1
9681,H10,player 1
9682,C11,Player 2
9683,H13,player 1
9684,D5,player 1
9685,C11,Player 2
9686,C8,player 1
9687,S10,Player 2
9688,S6,player 1
9689,C4,Player 2
9690,C12,Player 2
9691,H12,Player 2
9692,S13,player 1
9693,S11,player 1
9694,S12,Player 2
9695,H4,Player 2
9696,D7,player 1
9697,Tie,Tie
9698,D13,player 1
9699,S2,Player 2
9700,C10,player 1
9701,H11,Player 2
9702,H11,player 1
9703,C12,Player 2
9704,S6,Player 2
9705,S12,Player 2
9706,S9,Player 2
9707,S4,player 1
9708,H8,player 1
9709,S12,Player 2
9710,D11,player 1
9711,S6,Player 2
9712,H13,Player 2
9713,H11,Player 2
9714,S7,Player 2
9715,S9,Player 2
9716,H8,Player 2
9717,D6,Player 2
9718,H7,Player 2
9719,Tie,Tie
9720,S12,Player 2
9721,D12,Player 2
9722,S12,Player 2
9723,D6,Player 2
9724,C11,Player 2
9725,D12,Player 2
9726,S7,player 1
9727,D10,player 1
9728,S2,player 1
9729,D9,Player 2
9730,C12,player 1
9731,C7,Player 2
9732,H6,Player 2
9733,H3,Player 2
9734,S13,player 1
9735,C6,player 1
9736,D6,player 1
9737,S9,Player 2
9738,C13,player 1
9739,C11,Player 2
9740,Tie,Tie
9741,Tie,Tie
9742,H5,Player 2
9743,D10,player 1
9744,H9,player 1
9745,D12,Player 2
9746,S5,Player 2
9747,S11,player 1
9748,S13,player 1
9749,H13,player 1
9750,S13,player 1
9751,C12,player 1
9752,H7,Player 2
9753,C7,player 1
9754,H12,Player 2
9755,H9,Player 2
9756,C9,player 1
9757,H11,Player 2
9758,S7,Player 2
9759,C12,Player 2
9760,Tie,Tie
9761,H10,Player 2
9762,H5,player 1
9763,S13,Player 2
9764,H11,Player 2
9765,C12,Player 2
9766,S10,Player 2
9767,H12,player 1
9768,D8,player 1
9769,C13,Player 2
9770,D6,player 1
9771,C12,Player 2
9772,D11,Player 2
9773,S10,Player 2
9774,H5,Player 2
9775,S5,player 1
9776,C13,Player 2
9777,D11,player 1
9778,D11,player 1
9779,H8,Player 2
9780,S12,Player 2
9781,D11,player 1
9782,C6,Player 2
9783,C13,Player 2
9784,D13,Player 2
9785,H6,Player 2
9786,D10,Player 2
9787,D13,Player 2
9788,C9,player 1
9789,C13,player 1
9790,C3,Player 2
9791,H6,Player 2
9792,D2,player 1
9793,S10,Player 2
9794,C6,Player 2
9795,S6,Player 2
9796,S8,Player 2
9797,C12,Player 2
9798,C10,player 1
9799,D12,player 1
9800,C13,player 1
9801,H12,Player 2
9802,D13,Player 2
9803,S9,player 1
9804,S6,player 1
9805,C13,Player 2
9806,S8,player 1
9807,C7,Player 2
9808,S11,Player 2
9809,S8,Player 2
9810,D9,player 1
9811,D6,Player 2
9812,H9,player 1
9813,D8,Player 2
9814,S11,player 1
9815,D11,Player 2
9816,C2,Player 2
9817,H13,player 1
9818,S10,player 1
9819,S12,player 1
9820,H7,Player 2
9821,C11,player 1
9822,S11,player 1
9823,S12,player 1
9824,D12,Player 2
9825,D12,player 1
9826,C4,player 1
9827,D9,player 1
9828,H11,player 1
9829,D13,Player 2
9830,H11,player 1
9831,D9,player 1
9832,S12,Player 2
9833,H12,player 1
9834,S8,player 1
9835,H8,Player 2
9836,H11,player 1
9837,C11,player 1
9838,C10,player 1
9839,D12,Player 2
9840,H13,Player 2
9841,C13,Player 2
9842,D10,Player 2
9843,D8,Player 2
9844,Tie,Tie
9845,C13,Player 2
9846,Tie,Tie
9847,H12,Player 2
9848,D9,player 1
9849,S7,player 1
9850,S12,player 1
9851,H5,player 1
9852,H6,player 1
9853,C10,player 1
9854,S12,player 1
9855,C11,player 1
9856,S8,Player 2
9857,S10,player 1
9858,C3,player 1
9859,C10,Player 2
9860,D4,Player 2
9861,Tie,Tie
9862,S10,Player 2
9863,D9,Player 2
9864,D7,player 1
9865,S2,Player 2
9866,H3,player 1
9867,D12,player 1
9868,C7,player 1
9869,C5,Player 2
9870,H13,player 1
9871,S10,player 1
9872,Tie,Tie
9873,H12,player 1
9874,H13,Player 2
9875,C7,player 1
9876,S12,Player 2
9877,D10,player 1
9878,D13,player 1
9879,H12,Player 2
9880,C9,player 1
9881,C10,player 1
9882,H12,player 1
9883,D9,player 1
9884,D12,Player 2
9885,S12,Player 2
9886,H13,player 1
9887,D13,Player 2
9888,D12,Player 2
9889,S12,player 1
9890,H13,player 1
9891,Tie,Tie
9892,D9,player 1
9893,C10,player 1
9894,H13,Player 2
9895,D12,Player 2
9896,C11,player 1
9897,H13,Player 2
9898,D6,player 1
9899,H2,Player 2
9900,H10,Player 2
9901,H7,Player 2
9902,C13,Player 2
9903,S3,Player 2
9904,D8,player 1
9905,D8,player 1
9906,H13,Player 2
9907,H11,player 1
9908,S9,Player 2
9909,C10,player 1
9910,Tie,Tie
9911,D9,Player 2
9912,S13,Player 2
9913,C12,player 1
9914,H11,Player 2
9915,H10,player 1
9916,H10,player 1
9917,Tie,Tie
9918,D7,player 1
9919,D13,Player 2
9920,D4,Player 2
9921,S12,player 1
9922,Tie,Tie
9923,C8,player 1
9924,C9,player 1
9925,C12,player 1
9926,C12,player 1
9927,C3,player 1
9928,Tie,Tie
9929,D6,Player 2
9930,H10,Player 2
9931,H4,player 1
9932,D13,player 1
9933,S7,player 1
9934,H13,player 1
9935,D10,player 1
9936,D12,Player 2
9937,D12,Player 2
9938,H11,player 1
9939,C7,player 1
9940,H9,player 1
9941,S13,player 1
9942,D6,Player 2
9943,H7,player 1
9944,S7,Player 2
9945,H10,player 1
9946,H10,player 1
9947,S9,Player 2
9948,S3,Player 2
9949,S9,player 1
9950,D10,player 1
9951,D7,player 1
9952,C10,Player 2
9953,S12,Player 2
9954,D11,Player 2
9955,D13,Player 2
9956,H12,player 1
9957,D9,player 1
9958,D7,Player 2
9959,C13,player 1
9960,H10,player 1
9961,S10,Player 2
9962,H8,Player 2
9963,D13,player 1
9964,C13,player 1
9965,S9,Player 2
9966,H12,Player 2
9967,H7,player 1
9968,C8,player 1
9969,S11,Player 2
9970,C5,Player 2
9971,S4,player 1
9972,S4,player 1
9973,D11,Player 2
9974,D10,player 1
9975,D6,player 1
9976,S8,Player 2
9977,H5,player 1
9978,D11,Player 2
9979,S6,Player 2
9980,S12,player 1
9981,S10,Player 2
9982,H6,Player 2
9983,S6,player 1
9984,D6,Player 2
9985,Tie,Tie
9986,S6,player 1
9987,S11,Player 2
9988,C12,Player 2
9989,C6,Player 2
9990,C6,player 1
9991,S9,player 1
9992,D10,player 1
9993,H10,Player 2
9994,H12,Player 2
9995,S6,Player 2
9996,D13,Player 2
9997,H6,player 1
9998,D10,player 1
9999,D7,player 1
